Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_DailyRate,MonthlyIncome_JobLevel,YearsAtCompany_TotalWorkingYears,Age_Binned,MonthlyIncome_Binned,Income_to_Level_Ratio,Company_Loyalty,WorkLife_OverTime_Stress,JobRole_Hash_0,JobRole_Hash_1,JobRole_Hash_2,JobRole_Hash_3,JobRole_Hash_4,JobRole_Hash_5,JobRole_Hash_6,JobRole_Hash_7
35,0,2,735,1,6,1,1,3,1,66,3,1,3,1,3506,6020,0,1,14,3,4,0,4,3,3,3,2,2,2,25725,3506,12,1,0,1753.0,0.6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0,2,1275,1,28,2,3,4,0,64,3,2,4,1,5775,11934,1,0,13,3,4,2,11,2,3,10,8,1,9,38250,11550,110,0,1,1925.0,0.8333333333333334,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,2,652,1,7,3,4,3,1,100,4,1,1,2,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7,16952,3578,56,0,0,1789.0,0.7777777777777778,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,0,2,1107,1,28,4,1,3,0,93,3,1,4,0,2514,26968,4,0,22,4,1,1,11,1,3,7,5,1,7,32103,2514,77,0,0,1257.0,0.5833333333333334,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0,2,509,1,7,2,5,2,0,43,4,1,3,1,3376,18863,1,0,13,3,3,0,10,3,3,10,6,0,8,20869,3376,100,2,0,1688.0,0.9090909090909091,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,2,836,1,2,4,5,2,1,98,2,1,4,1,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,45980,2662,95,3,0,1331.0,0.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0,2,821,1,5,2,3,1,1,86,3,5,1,1,19406,8509,4,0,11,3,3,1,24,4,2,4,2,1,2,44334,97030,96,3,2,3234.3333333333335,0.16,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0,2,466,1,1,1,1,4,0,65,2,4,4,1,12742,7060,1,0,16,3,3,1,21,3,3,21,6,11,8,18174,50968,441,1,2,2548.4,0.9545454545454546,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,1,1,523,1,2,3,1,2,1,94,3,1,4,1,3722,21081,6,1,13,3,3,1,7,2,1,2,2,2,2,16213,3722,14,1,0,1861.0,0.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,0,2,921,1,2,3,1,3,0,96,4,3,4,1,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7,40524,23637,72,2,1,1969.75,0.8,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,1,2,530,2,3,1,1,3,1,51,2,3,4,1,10325,5518,1,1,11,3,1,1,16,6,3,16,7,3,7,19080,30975,256,1,2,2581.25,0.9411764705882353,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,0,2,1401,1,6,1,3,2,0,54,3,1,4,1,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8,40629,3131,100,0,0,1565.5,0.9090909090909091,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,0,2,802,2,9,1,1,3,1,96,3,3,3,0,8189,21196,3,1,13,3,3,1,12,2,3,9,7,0,7,32882,24567,108,2,1,2047.25,0.6923076923076923,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,0,2,956,1,6,2,5,4,1,78,3,2,1,0,5577,22087,3,1,12,3,2,2,18,3,3,10,9,6,9,49712,11154,180,3,1,1859.0,0.5263157894736842,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1,2,103,1,24,3,1,3,1,50,2,1,3,2,2028,12947,5,1,14,3,2,0,6,4,3,4,2,0,3,2884,2028,24,0,0,1014.0,0.5714285714285714,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,1,2,676,1,9,4,1,4,1,86,3,1,1,2,2018,21831,3,0,14,3,2,0,15,3,1,5,4,1,0,27040,2018,75,1,0,1009.0,0.3125,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59,0,2,1435,2,25,3,1,1,0,99,3,3,1,2,7637,2354,7,0,11,3,4,0,28,3,2,21,16,7,9,84665,22911,588,3,1,1909.25,0.7241379310344828,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,0,2,192,1,10,2,1,1,1,69,3,1,4,1,2654,9655,3,0,21,4,4,2,8,3,2,2,2,0,2,8640,2654,16,2,0,1327.0,0.2222222222222222,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0,2,1436,2,6,2,2,2,1,34,3,2,3,1,2306,16047,2,1,20,4,4,1,13,3,1,7,7,4,5,76108,4612,91,3,0,768.6666666666666,0.5,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
46,1,2,377,2,9,3,2,1,1,52,3,3,4,0,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3,17342,30288,196,2,2,2524.0,0.2413793103448276,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,0,2,1171,1,10,4,1,4,0,46,4,1,3,1,2213,22495,3,1,13,3,3,1,10,3,3,7,7,1,7,46840,2213,70,1,0,1106.5,0.6363636363636364,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31,0,2,182,1,8,5,1,1,0,93,3,4,2,2,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0,5642,65688,27,1,2,3284.4,0.3,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,1,555,2,26,3,2,3,0,77,3,4,2,1,13525,14864,5,0,14,3,4,1,23,2,4,20,4,4,8,23310,54100,460,2,2,2705.0,0.8333333333333334,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,0,2,696,2,7,4,2,2,1,52,4,2,4,0,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9,41760,10440,132,3,1,1740.0,0.8461538461538461,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,0,2,1124,2,1,2,3,2,1,57,1,2,4,1,7457,13273,2,1,22,4,3,3,6,2,2,4,3,0,2,44960,14914,24,1,1,2485.6666666666665,0.5714285714285714,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19,0,2,1181,1,3,1,3,2,0,79,3,1,2,2,1483,16102,1,0,14,3,4,0,1,3,3,1,0,0,0,22439,1483,1,0,0,741.5,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,0,2,1349,1,23,3,1,1,0,90,3,1,4,0,2886,3032,1,0,22,4,2,2,3,3,1,3,2,0,2,35074,2886,9,0,0,1443.0,0.75,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0,0,805,1,4,2,1,3,1,57,3,2,2,1,4447,23163,1,0,12,3,2,0,9,5,2,9,7,0,8,36225,8894,81,2,0,1482.3333333333333,0.9,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,0,2,1207,1,28,1,3,4,1,74,4,1,3,1,3221,3297,1,1,11,3,3,3,20,3,3,20,8,3,8,60350,3221,400,2,0,1610.5,0.9523809523809523,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,1,1,115,2,13,3,5,1,0,51,3,2,2,2,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0,3335,11530,35,0,1,1921.6666666666667,0.625,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,0,2,1476,1,16,2,3,2,1,68,4,2,1,2,5661,4824,0,0,19,3,3,0,9,2,3,8,3,0,7,41328,11322,72,0,1,1887.0,0.8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,0,1,902,1,26,2,3,3,0,92,2,2,4,1,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0,36080,8844,16,1,0,1474.0,0.058823529411764705,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,0,1184,1,1,3,1,3,0,70,2,1,2,1,2332,3974,6,0,20,4,3,0,5,3,3,3,0,0,2,37888,2332,15,1,0,1166.0,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59,0,2,1089,2,1,2,5,2,1,66,3,3,4,1,11904,11038,3,1,14,3,3,1,14,1,1,6,4,0,4,64251,35712,84,3,2,2976.0,0.4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,2,1373,1,5,4,1,4,1,56,2,2,4,2,9679,10138,8,0,24,4,2,0,8,1,3,1,0,0,0,43936,19358,8,1,2,3226.3333333333335,0.1111111111111111,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,0,2,300,2,26,3,2,3,1,74,3,2,1,1,8396,22217,1,0,14,3,2,1,8,3,2,7,7,7,5,12000,16792,56,1,2,2798.6666666666665,0.7777777777777778,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,0,0,775,1,4,3,5,4,1,90,3,2,2,0,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,25575,6110,99,1,0,1018.3333333333334,0.75,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0,0,635,2,10,4,3,2,1,32,3,3,4,2,9980,15318,1,0,14,3,4,0,10,3,2,10,3,9,7,22860,29940,100,1,2,2495.0,0.9090909090909091,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19,0,2,645,1,9,2,1,3,1,54,3,1,1,2,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0,12255,2552,1,0,0,1276.0,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,2,1470,1,10,3,3,2,0,71,3,1,2,1,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7,54390,3936,64,1,0,1968.0,0.8888888888888888,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0,2,412,1,13,4,3,3,0,94,2,4,2,0,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2,16068,68492,399,1,2,3424.6,0.8636363636363636,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0,1,553,1,5,4,1,4,0,74,3,3,2,1,11878,23364,6,0,11,3,2,2,12,2,3,10,6,8,8,18249,35634,120,1,2,2969.5,0.7692307692307693,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0,2,855,2,7,4,2,4,0,73,3,2,1,0,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2,25650,9558,24,0,0,1593.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,1,2,202,1,8,3,1,1,0,34,2,1,2,2,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0,6262,1261,1,1,0,630.5,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,1,921,1,1,1,3,1,0,66,2,1,3,0,2007,25265,1,0,13,3,3,2,5,5,3,5,3,1,3,23946,2007,25,0,0,1003.5,0.8333333333333334,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,2,1194,1,2,4,3,3,0,98,3,1,3,1,2001,12549,2,0,14,3,2,3,20,2,3,5,3,0,2,47760,2001,100,1,0,1000.5,0.23809523809523808,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0,2,711,1,5,4,1,2,0,42,3,3,1,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2,25596,24024,27,1,1,2002.0,0.3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,0,2,1356,2,10,4,1,3,1,57,3,2,4,2,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1,33900,9900,20,0,1,1650.0,0.6666666666666666,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,0,1,1141,2,1,3,1,3,0,42,4,2,1,1,5376,3193,2,0,19,3,1,2,10,3,3,5,3,1,3,37653,10752,50,1,1,1792.0,0.45454545454545453,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,0,2,1291,1,15,2,1,3,1,65,2,4,3,1,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,55513,70412,196,2,2,3520.6,0.9333333333333333,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,1,593,1,9,4,3,2,0,88,3,3,3,2,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13,23720,40497,360,1,2,3374.75,0.8571428571428571,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0,0,336,2,26,3,2,1,1,52,2,2,1,1,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5,15120,8770,100,2,0,1461.6666666666667,0.9090909090909091,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,1,0,1474,2,11,4,4,4,1,60,4,2,3,1,4707,23914,8,0,12,3,4,0,6,2,3,4,2,1,2,47168,9414,24,1,0,1569.0,0.5714285714285714,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,0,2,1246,2,19,3,1,3,1,77,2,2,3,0,8620,23757,1,0,14,3,3,2,10,3,3,10,7,0,4,36134,17240,100,0,2,2873.3333333333335,0.9090909090909091,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,0,1,1444,0,1,4,4,4,1,88,3,1,2,1,2991,5224,0,1,11,3,2,1,7,2,3,6,2,1,2,54872,2991,42,1,0,1495.5,0.75,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,1,2,984,1,17,2,1,4,0,97,3,1,2,1,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,23616,2210,1,0,0,1105.0,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,1,2,240,2,5,3,2,3,1,46,2,2,3,2,5744,26959,1,1,11,3,4,0,6,1,3,6,4,0,3,6000,11488,36,0,1,1914.6666666666667,0.8571428571428571,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,0,2,305,1,16,3,1,3,1,58,4,2,3,1,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,9150,10588,70,0,1,1764.6666666666667,0.6363636363636364,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,0,2,1395,1,9,4,3,2,1,48,3,2,3,2,5098,18698,1,0,19,3,2,0,10,5,3,10,7,0,8,48825,10196,100,1,1,1699.3333333333333,0.9090909090909091,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1,2,436,2,2,1,3,3,1,37,3,2,4,2,5160,21519,4,0,16,3,3,0,12,3,2,9,7,7,3,23980,10320,108,3,1,1720.0,0.6923076923076923,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,0,1,853,2,18,5,1,2,1,71,3,3,1,1,9069,11031,1,0,22,4,4,1,9,3,2,9,8,1,8,29855,27207,81,1,2,2267.25,0.9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,1,2,350,2,5,3,2,4,0,34,3,1,3,2,2851,9150,1,1,13,3,2,0,1,2,3,1,0,0,0,11550,2851,1,1,0,1425.5,0.5,3,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
33,0,2,516,1,8,5,1,4,1,69,3,2,3,2,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0,17028,12776,0,1,1,2129.3333333333335,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,1,2,737,2,10,3,3,4,1,55,2,3,1,1,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0,25795,30918,195,1,2,2576.5,0.8125,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,0,0,1109,1,29,4,3,4,0,69,3,1,3,2,4025,11135,9,0,12,3,2,0,10,2,3,8,7,7,7,35488,4025,80,1,0,2012.5,0.7272727272727273,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,0,2,1272,1,5,3,5,3,0,37,2,3,2,0,10552,9255,2,1,13,3,4,1,24,3,3,6,0,0,4,73776,31656,144,3,2,2638.0,0.24,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,1,1,296,2,6,2,2,4,0,33,1,1,3,0,2351,12253,0,0,16,3,4,1,3,3,2,2,2,1,0,10064,2351,6,1,0,1175.5,0.5,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
49,0,2,1418,1,1,3,5,3,0,36,3,1,1,1,3580,10554,2,0,16,3,2,1,7,2,3,4,2,0,2,69482,3580,28,2,0,1790.0,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0,2,939,1,24,3,1,4,1,95,3,4,3,1,13973,4161,3,1,18,3,4,1,22,2,3,12,11,1,5,46950,55892,264,2,2,2794.6,0.5217391304347826,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,0,2,570,2,5,3,2,4,0,30,2,2,3,0,6118,5431,1,0,13,3,3,3,10,2,3,10,9,1,2,17100,12236,100,0,1,2039.3333333333333,0.9090909090909091,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,0,1,1368,1,28,4,5,4,0,88,2,2,4,1,4523,4386,0,0,11,3,4,3,7,4,4,6,5,0,4,57456,9046,42,2,0,1507.6666666666667,0.75,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,0,0,661,1,1,4,3,1,0,60,2,4,3,1,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,35033,51860,81,3,2,2593.0,0.10714285714285714,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,0,2,441,1,8,1,4,3,0,39,1,2,1,1,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7,12789,19430,63,0,2,3238.3333333333335,0.7,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,0,2,1167,1,4,2,1,1,1,76,3,1,3,0,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,31509,2517,25,0,0,1258.5,0.8333333333333334,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,2,1224,2,7,4,1,3,0,55,3,2,4,1,5204,13586,1,1,11,3,4,0,10,2,3,10,8,0,9,42840,10408,100,1,1,1734.6666666666667,0.9090909090909091,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19,1,2,489,0,2,2,5,1,1,52,2,1,4,2,2564,18437,1,0,12,3,3,0,1,3,4,1,0,0,0,9291,2564,1,0,0,1282.0,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,0,2,1492,1,20,4,5,1,1,61,3,3,4,1,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,59680,30966,154,1,2,2580.5,0.7333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,0,1,1182,2,11,2,2,4,1,54,3,2,4,0,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,41370,9936,25,1,1,1656.0,0.8333333333333334,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,0,2,945,0,5,2,3,2,1,80,3,2,2,0,5021,10425,8,1,22,4,4,1,16,2,3,4,2,0,2,43470,10042,64,2,1,1673.6666666666667,0.23529411764705882,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,0,1,532,1,29,2,1,1,0,92,3,2,3,0,4556,12932,2,0,11,3,2,1,19,3,3,5,4,0,2,22344,9112,95,2,0,1518.6666666666667,0.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0,2,1329,1,2,2,4,4,0,59,2,2,4,0,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9,59805,11540,100,2,1,1923.3333333333333,0.9090909090909091,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,1,2,428,2,9,3,2,2,0,52,1,1,2,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,12412,2760,4,0,0,1380.0,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
34,0,1,560,1,1,4,4,4,1,91,3,1,1,0,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3,19040,2996,40,1,0,1498.0,0.36363636363636365,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,2,1091,1,1,2,5,3,0,90,2,4,3,2,13964,17810,7,1,12,3,4,0,25,2,3,7,1,0,7,53459,55856,175,2,2,2792.8,0.2692307692307692,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,0,2,1371,2,10,4,2,4,0,77,3,2,3,0,4260,5915,1,1,12,3,4,1,5,2,4,5,2,0,3,32904,8520,25,0,0,1420.0,0.8333333333333334,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,1,1368,1,4,1,5,3,1,99,2,1,3,2,3894,9129,5,0,16,3,3,0,4,3,3,2,2,1,2,30096,3894,8,0,0,1947.0,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30,0,0,990,1,7,3,5,3,1,64,3,1,3,0,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0,29700,1274,1,0,0,637.0,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0,2,200,1,29,4,4,4,1,32,3,2,4,2,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,8800,9082,400,2,0,1513.6666666666667,0.9523809523809523,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0,2,1358,1,24,1,1,4,1,67,3,1,3,0,2693,13335,1,0,22,4,2,1,1,2,3,1,0,0,0,40740,2693,1,0,0,1346.5,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,0,1,994,2,8,3,1,4,1,37,3,3,3,2,8726,2975,1,0,15,3,4,0,9,0,3,9,8,1,7,26838,26178,81,0,2,2181.5,0.9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,0,2,852,2,10,3,2,3,1,72,2,2,3,1,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4,25560,13156,100,0,1,2192.6666666666665,0.9090909090909091,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24,0,2,771,1,1,2,1,2,1,45,2,2,3,2,4617,14120,1,0,12,3,2,0,4,2,2,4,3,1,2,18504,9234,16,0,0,1539.0,0.8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,0,2,501,1,15,2,3,2,0,95,3,2,4,1,4878,21653,0,1,13,3,1,1,10,6,3,9,7,8,1,16533,9756,90,1,0,1626.0,0.8181818181818182,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43,0,1,185,1,10,4,1,3,0,33,3,1,4,2,2455,10675,0,0,19,3,1,0,9,5,3,8,7,1,7,7955,2455,72,2,0,1227.5,0.8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,0,2,1111,2,8,2,1,3,0,93,3,2,1,1,6500,13305,5,0,17,3,2,1,6,1,3,3,2,1,2,37774,13000,18,1,1,2166.6666666666665,0.42857142857142855,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,0,1,1211,2,5,4,2,1,1,98,3,2,4,2,5772,20445,4,1,21,4,3,0,14,4,3,9,6,0,8,55706,11544,126,2,1,1924.0,0.6,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,0,1,1115,1,1,3,1,1,0,73,3,5,2,1,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7,55750,90860,224,2,2,3028.6666666666665,0.27586206896551724,2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1,2,625,2,1,4,1,1,1,46,2,3,3,1,10609,14922,5,0,11,3,3,0,17,2,1,14,1,11,7,23125,31827,238,1,2,2652.25,0.7777777777777778,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,0,1,442,2,2,2,1,2,1,44,3,2,4,2,4554,20260,1,0,18,3,1,0,10,3,2,10,7,0,9,12818,9108,100,0,0,1518.0,0.9090909090909091,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,0,1,383,2,1,5,2,1,0,79,3,2,3,1,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0,16852,9536,11,2,0,1589.3333333333333,0.08333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,0,2,1467,1,20,3,1,4,1,49,3,1,2,2,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3,64548,3420,30,2,0,1710.0,0.7142857142857143,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,0,727,1,3,3,1,3,1,41,2,1,3,1,1281,16900,1,0,18,3,3,2,1,3,3,1,0,0,0,25445,1281,1,1,0,640.5,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54,0,1,966,1,1,4,1,4,0,53,3,3,3,0,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,52164,31506,165,3,2,2625.5,0.14705882352941177,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,0,2,530,2,29,1,3,1,0,91,3,3,3,1,12504,23978,3,0,21,4,2,1,15,3,1,0,0,0,0,25440,37512,0,2,2,3126.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0,1,853,1,1,1,1,3,0,96,3,2,1,1,4148,11275,1,0,12,3,3,1,4,1,3,4,3,0,3,26443,8296,16,1,0,1382.6666666666667,0.8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,0,2,824,1,5,2,1,4,0,67,2,2,2,1,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5,26368,11756,84,1,1,1959.3333333333333,0.5384615384615384,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,2,635,2,1,1,1,2,1,99,3,2,3,1,4907,24532,1,0,25,4,3,0,20,3,3,20,16,11,6,26670,9814,400,2,0,1635.6666666666667,0.9523809523809523,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,1,1,874,1,15,3,3,3,1,72,3,1,3,1,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,27094,2610,4,1,0,1305.0,0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,1,2,885,1,16,4,1,3,0,43,4,1,1,2,2743,8269,1,0,16,3,3,0,18,1,3,17,13,15,14,31860,2743,306,1,0,1371.5,0.8947368421052632,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,0,2,116,1,24,1,1,1,1,52,3,2,4,2,4108,5340,7,0,13,3,1,0,18,2,3,7,7,1,7,4524,8216,126,1,0,1369.3333333333333,0.3684210526315789,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1,2,224,1,1,4,5,1,1,100,2,1,1,2,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7,6496,2362,99,0,0,1181.0,0.75,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
